,support,itemsets,length,frequency
1892,0.0014077897700610043,"frozenset({'SABL', 'MELFI'})",2,15
1855,0.0007508212106992023,"frozenset({'Kubik', 'MELFI'})",2,8
1243,0.000656968559361802,"frozenset({'SABL', 'MERLIN'})",2,7
1281,0.0002815579540122008,"frozenset({'SABL', 'GLACIER'})",2,2
1792,0.0002815579540122008,"frozenset({'SABL', 'Double Coldbag'})",2,2
1971,0.00018770530267480057,"frozenset({'FROST', 'SABL'})",2,2
1858,0.00018770530267480057,"frozenset({'Kubik', 'MERLIN'})",2,2
1946,9.385265133740028e-05,"frozenset({'MELFI', 'SALI'})",2,1
