Year,Proportion
2009,0.004150943396226415
2010,0.006380716058135413
2011,0.026126467247254828
2012,0.012322274881516588
2013,0.012285012285012284
2014,0.01870748299319728
2015,0.0034782608695652175
2016,0.02005730659025788
2017,0.02127659574468085
2018,0.019943019943019943
2019,0.004746835443037975
2020,0.001893939393939394
2021,0.0038560411311053984
2022,0.0070921985815602835
2023,0.006134969325153374
2024,0.0071090047393364926
