Year,Proportion
2009,0.0
2010,0.0003635041802980734
2011,0.00039032006245121
2012,0.0
2013,0.0
2014,0.0017730496453900709
2015,0.014388489208633094
2016,0.027900146842878122
2017,0.03346720214190094
2018,0.036127167630057806
2019,0.03668261562998405
2020,0.026923076923076925
2021,0.05297157622739018
2022,0.040740740740740744
2023,0.034782608695652174
2024,0.034229828850855744
