Year,Proportion
2009,0.052452830188679245
2010,0.04214285714285714
2011,0.06458966565349544
2012,0.055133079847908745
2013,0.10909090909090909
2014,0.07452339688041594
2015,0.08
2016,0.07879656160458452
2017,0.05992010652463382
2018,0.07725321888412018
2019,0.05379746835443038
2020,0.06818181818181818
2021,0.043701799485861184
2022,0.08156028368794327
2023,0.07616707616707617
2024,0.08293838862559241
