Year,Proportion
2009,0.012830188679245283
2010,0.008571428571428572
2011,0.004939209726443769
2012,0.005069708491761723
2013,0.0
2014,0.0017331022530329288
2015,0.01391304347826087
2016,0.008595988538681949
2017,0.0
2018,0.0
2019,0.004746835443037975
2020,0.0
2021,0.008997429305912597
2022,0.004728132387706856
2023,0.0036855036855036856
2024,0.002369668246445498
