Year,Proportion
2009,0.08
2010,0.07392857142857143
2011,0.07180851063829788
2012,0.06400506970849176
2013,0.1038961038961039
2014,0.09705372616984402
2015,0.1617391304347826
2016,0.13896848137535817
2017,0.19973368841544606
2018,0.14449213161659513
2019,0.06962025316455696
2020,0.07007575757575757
2021,0.055269922879177376
2022,0.04018912529550828
2023,0.05528255528255528
2024,0.04976303317535545
