Year,Proportion
2009,0.0
2010,0.0
2011,0.0
2012,0.0
2013,0.007371007371007371
2014,0.03231292517006803
2015,0.01391304347826087
2016,0.03724928366762178
2017,0.010638297872340425
2018,0.02564102564102564
2019,0.03164556962025317
2020,0.043560606060606064
2021,0.02056555269922879
2022,0.02955082742316785
2023,0.022085889570552148
2024,0.016587677725118485
