Year,Proportion
2009,0.017358490566037735
2010,0.0275
2011,0.03305471124620061
2012,0.010139416983523447
2013,0.05974025974025974
2014,0.05545927209705372
2015,0.022608695652173914
2016,0.02148997134670487
2017,0.03861517976031957
2018,0.02145922746781116
2019,0.030063291139240507
2020,0.03598484848484849
2021,0.038560411311053984
2022,0.01182033096926714
2023,0.009828009828009828
2024,0.014218009478672985
