Year,Proportion
2009,0.25194401244167963
2010,0.20428934932751727
2011,0.15886026541764248
2012,0.2508327781479014
2013,0.22777777777777777
2014,0.1347517730496454
2015,0.22302158273381295
2016,0.21585903083700442
2017,0.10575635876840696
2018,0.05346820809248555
2019,0.07974481658692185
2020,0.06153846153846154
2021,0.1111111111111111
2022,0.09135802469135802
2023,0.14409937888198757
2024,0.08312958435207823
