,support,itemsets,length,frequency
97,0.02178649237472767,"frozenset({'NanoRacks CubeSat Deployer', 'RC'})",2,20
136,0.006535947712418301,"frozenset({'NanoRacks-extCygnus-NRCSD', 'RC'})",2,6
