Year,Proportion
2009,0.024494556765163298
2010,0.019265721555797893
2011,0.04996096799375488
2012,0.019986675549633577
2013,0.07222222222222222
2014,0.040780141843971635
2015,0.02158273381294964
2016,0.06167400881057269
2017,0.0642570281124498
2018,0.03901734104046243
2019,0.049441786283891544
2020,0.015384615384615385
2021,0.041343669250646
2022,0.06419753086419754
2023,0.06583850931677018
2024,0.05623471882640587
