Year,Proportion
2009,0.6041509433962264
2010,0.6389285714285714
2011,0.6101823708206687
2012,0.7043726235741445
2013,0.35064935064935066
2014,0.21143847487001732
2015,0.2591304347826087
2016,0.2722063037249284
2017,0.14380825565912117
2018,0.07439198855507868
2019,0.08227848101265822
2020,0.0928030303030303
2021,0.16195372750642673
2022,0.16312056737588654
2023,0.20147420147420148
2024,0.17535545023696683
