Year,Proportion
2009,0.24339622641509434
2010,0.2175
2011,0.20250759878419453
2012,0.18979721166032953
2013,0.3142857142857143
2014,0.3292894280762565
2015,0.38956521739130434
2016,0.3753581661891118
2017,0.3994673768308921
2018,0.45064377682403434
2019,0.3686708860759494
2020,0.3768939393939394
2021,0.2892030848329049
2022,0.3203309692671395
2023,0.32555282555282555
2024,0.31990521327014215
